89.84,89.84,89.84,89.84,89.84,99.59,99.59,99.59,99.59,99.59,77.666,77.666,77.666,77.666,77.666,62.112,62.112,62.112,62.112,62.112,102.84,102.84,102.84,102.84,102.84,88.064,88.064,88.064,88.064,88.064,56.448,56.448,56.448,56.448,56.448,53.984,53.984,53.984,53.984,53.984,23.741,23.741,23.741,23.741,23.741,26.299,26.299,26.299,26.299,26.299,96.811,96.811,96.811,96.811,96.811,91.392,91.392,91.392,91.392,91.392
87.898,83.661,84.038,83.338,87.611,67.805,72.316,67.426,68.026,70.294,46.621,46.238,46.18,49.943,51.222,39.56,44.311,43.59,43.119,39.095,80.425,76.429,79.343,76.657,78.002,89.447,94.815,89.172,92.544,91.17,89.184,86.807,88.979,84.635,89.04,55.392,57.018,59.517,59.525,58.455,51.472,53.787,52.983,53.886,53.284,12.626,7.3922,8.68,10.988,12.544,83.087,81.495,78.879,78.362,80.878,69.414,69.586,69.614,67.194,70.871
112.52,111.45,114.27,115.48,116.27,92.696,94.494,93.339,95.639,90.464,79.648,79.136,78.265,77.449,78.822,38.164,41.229,38.028,39.01,38.009,45.491,47.496,49.411,44.939,45.841,71.092,66.824,70.554,67.47,69.569,70.337,71.733,69.841,74.511,68.654,27.95,28.429,28.931,24.984,26.77,26.962,22.044,27.687,24.939,26.823,26.065,27.024,25.671,26.592,25.624,62.026,63.976,62.238,64.345,62.422,60.426,64.898,64.202,65.322,64.096
117.08,116.06,113.18,112.88,117.05,84.275,88.797,86.223,85.19,87.638,99.336,101.21,99.727,101.71,102.43,10.807,9.4664,9.442,8.7861,12.092,37.766,32.969,38.173,35.745,38.562,40.454,40.618,41.397,44.498,39.58,41.858,43.877,42.735,39.428,42.59,26.442,25.342,25.977,23.795,24.008,15.441,16.911,14.774,17.534,16.448,38.911,39.904,36.823,39.414,40.443,37.261,35.36,38.943,37.461,33.382,83.47,83.733,81.158,81.037,80.681
98.53,102.19,101.51,97.089,97.754,113.84,112.37,112.3,115.42,115.74,111.03,108.09,111.13,110.47,110.01,18.18,16.173,19.406,17.687,19.078,43.354,43.329,46.751,47.825,47.82,61.655,60.428,59.595,58.91,61.094,9.1942,11.155,12.806,8.6964,11.216,20.991,24.583,21.689,23.473,23.331,6.7599,4.6071,6.1397,5.3242,7.6215,26.247,28.694,29.1,27.54,27.975,45.197,44.939,44.027,42.082,43.584,106.48,109.81,107.06,108.55,109.75
104.37,103.8,99.23,98.983,101.78,110.46,110.5,112.08,115.2,110.3,104.55,106.84,105.25,102.49,103.48,16.521,12.419,17.021,13.569,12.006,22.344,22.419,21.498,18.084,17.362,47.589,49.135,49.835,47.713,46.863,18.725,18.235,18.424,21.049,17.273,17.568,18.479,18.523,15.72,18.091,27.47,30.628,32.357,30.753,28.159,56.858,55.217,51.904,56.281,57.109,39.964,39.581,41.656,43.258,42.962,101.59,102.53,101.32,100.5,103.96
100.17,99.194,100.33,100.42,98.851,104.85,105.63,106.63,102.22,102.09,87.658,85.551,87.038,87.612,86.973,32.368,30.01,32.693,30.037,33.132,49.355,47.322,49.353,49.482,49.74,20.692,23.26,21.947,23.446,24.533,5.8587,5.9325,2.9211,3.9393,2.1166,21.988,21.331,21.937,21.024,21.55,23.98,26.721,26.42,22.104,22.247,70.611,72.834,75.582,70.362,71.065,37.352,34.443,37.52,36.274,39.723,108.14,108.06,109.7,107.62,111.6
103.6,103.77,102.47,101.27,101.05,81.349,82.692,81.07,81.175,77.874,67.735,72.236,73.174,69.315,70.483,60.662,57.423,57.665,57.478,58.254,26.39,24.495,27.318,28.256,28.532,37.603,40.777,37.664,40.681,37.776,11.402,7.3245,8.1549,8.9766,12.881,10.122,12.136,11.916,12.64,8.4783,12.912,11.838,14.799,11.073,13.31,45.43,43.991,45.974,44.072,45.369,12.762,9.2995,9.3997,11.392,9.8077,113.85,110.31,110.71,115.61,113.8
89.272,87.657,89.299,86.958,86.784,91.21,90.006,89.124,92.768,93.925,47.818,46.043,42.065,47.098,46.436,49.528,46.968,47.353,50.378,49.497,43.35,41.411,44.457,44.967,41.744,56.535,54.141,54.32,55.839,57.818,21.154,16.35,19.244,21.212,18.417,24.408,25.282,26.163,26.747,23.627,22.299,25.375,24.22,25.692,26.466,11.018,13.192,15.886,10.648,13.333,8.4071,12.167,10.92,10.395,9.0386,97.411,91.638,94.168,94.121,93.31
111.08,110.15,114.77,113.44,110.01,88.885,85.225,88.263,84.914,86.586,53.824,56.519,56.13,50.594,54.558,75.331,78.036,78.618,76.046,80.591,14.659,14.241,16.711,12.139,11.767,28.444,29.297,29.589,26.598,28.908,10.669,13.209,8.758,14.52,12.024,16.616,11.764,16.77,16.632,15.755,42.924,42.713,38.168,42.142,41.037,28.786,25.838,23.645,24.385,23.876,21.948,20.476,23.281,18.644,24.05,70.857,69.462,72.298,68.815,73.512
90.534,91.226,89.753,90.806,86.737,62.997,62.968,60.098,60.512,61.056,55.33,56.814,56.846,54.07,59.261,60.339,63.644,60.777,61.903,62.486,22.316,17.688,23.041,20.696,18.133,5.6035,2.4211,3.6999,2.953,6.9924,7.375,12.508,8.0403,11.036,11.876,16.904,19.867,15.148,18.05,17.214,58.757,59.226,57.715,56.611,54.699,15.018,16.003,15.775,18.386,13.918,13.119,11.979,14.59,10.205,14.236,97.912,93.821,96.68,95.195,98.174
56.255,58.094,60.255,60.011,58.068,38.917,40.496,42.511,38.733,41.887,39.132,37.875,35.521,35.838,41.013,93.233,92.754,90.719,88.249,90.82,24.626,25.204,25.824,25.208,26.976,30.29,34.217,32.436,34.02,33.065,19.276,22.292,19.176,22.044,21.711,14.051,16.356,12.177,15.807,16.479,68.733,69.483,68.378,70.261,68.379,9.8372,11.702,11.655,12.119,14.217,24.668,24.534,28.633,26.839,25.313,98.041,97.45,98.7,100.78,99.68
33.494,31.904,35.007,32.692,32.031,60.121,62.976,63.002,62.645,61.887,50.233,53.511,51.818,53.481,55.231,79.747,80.658,79.138,78.892,80.695,11.368,16.222,13.563,12.672,14.445,58.011,61.266,60.184,58.614,57.359,47.988,49.02,48.442,49.75,46.094,27.12,26.931,22.681,26.649,25.204,89.82,92.355,91.953,90.811,91.946,33.141,33.245,33.559,34.797,30.987,57.994,54.981,56.598,54.308,56.649,112.07,107.34,107.2,111.9,110.13
10.453,12.224,11.614,10.411,15.861,44.218,41.529,43.67,41.318,41.674,55.046,59.287,57.377,57.602,58.031,90.029,90.596,86.31,90.822,92.171,26.369,24.028,23.606,28.205,27.544,71.401,71.499,68.695,70.267,71.904,75.444,74.511,77.583,74.797,76.408,27.11,24.195,24.397,26.392,21.498,90.681,91.237,91.004,89.003,92.999,20.662,21.748,20.474,22.743,19.941,75.258,77.133,75.436,76.5,74.118,82.538,82.565,80.991,79.639,80.13
40.727,40.525,40.121,36.724,38.803,11.415,12.13,16.13,12.498,11.635,32.963,32.626,33.59,33.592,31.355,104.8,104.61,101.74,101.06,106.07,9.9351,13.492,13.004,9.2403,9.7317,83.056,81.961,83.835,84.405,83.98,60.717,56.87,58.077,59.882,56.741,6.9982,10.048,6.0884,6.5603,7.0197,114.63,114.47,113.58,110.79,113.81,48.346,49.058,47.81,48.434,48.566,68.831,64.697,68.827,67.344,67.047,72.582,71.186,71.221,71.487,75.361
69.004,68.316,69.768,69.668,64.445,14.99,11.981,12.634,15.465,11.375,62.541,61.729,64.329,62.428,63.491,97.855,97.101,100.73,97.046,98.836,42.713,42.666,44.171,43.788,40.291,102.14,101.32,101.7,100.21,101.45,68.056,70.312,68.923,72.095,70.235,37.162,35.679,36.358,33.69,35.106,91.095,92.686,91.589,91.998,95.216,19.312,20.491,20.863,19.137,18.91,76.741,78.083,77.875,75.951,73.811,104.45,103.21,103.36,101.92,105.02
74.179,79.649,74.167,77.242,75.662,46.359,40.513,41.211,40.53,45.442,37.61,33.134,36.784,36.68,36.099,85.933,86.338,84.94,86.232,83.617,61.965,59.26,58.148,60.624,62.428,112.01,116.42,113.52,113.79,112.42,69.058,69.926,70.2,67.228,67.58,9.2259,10.339,11.07,7.3344,5.4866,109.2,105.16,105.34,106.83,104.28,19.509,19.617,18.806,18.514,19.631,87.412,91.365,90.712,90.394,88.212,98.124,99.659,98.47,97.127,98.617
78.381,80.114,77.715,78.3,82.989,33.91,38.551,34.716,33.145,34.796,62.905,66.589,66.953,67.401,64.704,89.338,91.636,92.477,87.758,91.457,43.031,44.285,42.49,47.25,42.463,105.02,109.81,108.3,105.75,105.22,61.911,63.395,60.903,59.856,63.52,8.6331,13.222,10.592,7.6198,11.373,101.48,102.68,103.06,99.813,104.08,40.539,41.562,41.885,42.374,40.059,73.884,71.059,76.121,73.181,75.137,69.799,68.817,67.868,72.359,67.093
105.93,109.01,110.2,105.83,109.65,45.037,45.557,47.646,48.673,47.398,38.426,37.526,34.898,36.304,36.138,113.8,109.45,114.04,109.21,112.25,61.363,61.339,60.708,64.245,61.586,86.798,84.721,85.82,86.778,89.658,33.029,29.839,33.166,28.214,31.226,8.2713,9.7035,8.7826,10.039,7.6751,105.62,107.51,104.75,105.87,104.53,43.233,43.961,46.908,45.617,43.381,52.67,51.667,51.815,49.28,52.781,40.973,43.942,38.953,42.411,39.397
98.623,95.301,96.692,99.469,97.181,71.936,75.002,71.069,71.697,70.194,6.9479,4.8923,7.4077,9.0211,7.1981,99.364,99.825,100.47,100.79,98.641,87.97,85.586,88.802,83.574,84.586,114.67,110.57,111.92,115.43,114.22,54.906,56.116,53.872,57.985,53.934,34.783,33.966,36.551,34.464,35.522,91.539,92.395,95.802,97.027,92.033,73.189,71.996,77.558,75.189,74.28,27.521,22.979,25.491,27.955,25.209,46.963,43.45,46.149,43.28,47.233
72.041,74.811,71.536,70.383,73.228,60.217,61.493,61.402,63.314,63.331,7.1547,7.7123,5.5117,4.9753,7.0337,76.262,76.541,79.431,77.157,81.119,72.4,69.978,74.023,70.226,74.933,95.66,95.437,95.778,100.87,100.27,60.092,60.999,55.651,60.247,60.171,63.957,61.615,62.718,65.487,65.527,71.741,70.251,69.487,70.772,69.242,81.722,79.999,78.426,81.594,82.811,55.163,57.622,53.846,58.322,58.069,64.912,64.031,67.652,66.855,62.718
44.429,43.948,42.937,41.201,41.368,30.215,32.545,33.68,32.169,29.481,8.4086,10.13,5.2504,5.0222,8.5401,60.204,61.755,65.083,61.305,63.938,102.46,102.21,101.7,103.08,102.86,85.885,85.694,85.759,89.649,85.882,81.505,83.969,81.243,80.064,84.191,69.554,64.916,66.746,67.71,68.688,80.432,77.434,80.78,77.444,77.044,106.74,103.86,107.13,102.05,102.68,70.282,69.213,73.173,74.948,73.147,44.502,43.629,42.065,47.595,43.301
49.207,49.247,53.231,54.019,51.528,5.3642,7.3285,5.9373,6.0351,6.0424,19.588,22.201,21.635,18.181,18.152,42.395,42.75,43.239,39.655,40.825,71.827,72.318,74.51,74.678,72.481,62.067,59.376,59.872,59.139,59.435,105.64,102.96,105.15,104.32,104.56,75.086,75.324,78.468,80.436,78.897,58.388,62.706,60.865,60.996,60.375,93.98,97.967,92.415,97.603,95.761,42.988,44.135,44.993,39.233,39.686,20.357,14.967,18.204,16.358,19.98
26.26,25.159,25.914,24.98,23.954,24.687,21.931,24.788,22.472,26.469,14.615,14.547,14.109,16.097,16.5,50.582,45.646,49.693,47.48,48.483,94.927,91.712,97.021,92.265,96.431,33.454,33.646,29.957,31.16,34.719,77.018,75.649,77.155,76.985,78.272,86.705,86.542,86.924,86.679,88.045,59.179,57.122,59.351,56.993,57.594,108.03,110.88,107.14,107.99,107.6,16.967,13.901,17.051,15.54,16.809,7.698,6.7633,10.599,7.9371,7.1965
36.785,37.812,35.478,37.813,37.226,42.605,43.05,44.601,42.705,42.42,42.053,45.559,45.406,43.485,41.823,51.243,49.27,53.885,49.196,52.652,84.395,83.776,80.036,83.215,80.591,14.5,16.091,14.963,13.278,16.528,74.184,73.505,70.618,72.048,70.318,103.76,99.887,102.06,100.36,98.523,28.029,29.311,32.493,31.747,29.749,94.6,89.503,91.779,90.703,91.243,9.3826,10.132,8.7304,13.61,8.0938,20.026,21.371,25.68,22.995,22.88
36.784,34.298,32.933,35.242,35.513,12.731,12.18,14.007,11.089,13.046,71.64,74.013,70.14,70.163,73.287,79.477,77.753,79.186,79.536,78.179,107.82,104.46,102.45,103.34,108,22.757,23.644,21.138,24.861,20.237,44.096,39.545,43.21,41.284,44.385,106.25,106.79,107.08,103.55,108.47,57.69,59.595,59.634,57.028,60.503,93.285,96.327,98.388,93.812,93.47,15.183,10.087,9.9233,11.604,13.315,10.813,7.5202,7.2174,5.1504,9.2671
20.747,17.54,21.672,22,18.354,38.711,38.791,37.793,34.148,35.276,97.547,98.331,97.452,97.773,99.43,104.21,101.66,103.98,99.724,104.96,103.97,105.43,104.68,103.72,104.2,13.264,14.869,15.552,16.85,15.101,71.867,71.766,67.792,69.316,70.415,109.66,110.7,112.19,109.02,108.03,51.783,51.064,52.812,50.588,51.238,109.45,111.95,112.18,108.1,109.34,34.309,34.121,37.218,33.61,35.063,23.999,19.092,20.685,22.594,19.099
17.856,21.831,21.689,21.553,21.25,37.69,33.06,35.351,35.063,36.21,72.105,72.352,69.462,71.578,71.982,103.44,101.5,102.13,99.272,98.747,102.34,97.317,100.74,100.07,99.57,8.681,8.4542,4.0846,7.4202,8.656,51.008,50.353,53.083,49.982,51.966,101.72,101.56,102.85,104.9,105.44,75.907,77.257,77.182,74.798,76.886,84.883,84.119,84.931,82.392,84.391,19.734,18.474,16.451,16.744,19.593,49.254,50.544,49.034,51.891,51.937
49.957,47.257,47.462,47.869,48.361,58.482,55.976,57.13,55.989,59.525,51.864,51.319,53.585,52.498,52.952,76.246,77.777,72.849,76.721,76.273,72.134,71.225,74.079,73.403,71.221,38.387,32.901,36.677,38.012,37.68,35.02,32.104,34.809,30.877,36.455,98.028,98.647,96.861,98.872,97.652,93.532,91.061,92.017,93.169,91.705,60.37,58.033,58.832,59.914,59.704,9.5173,9.5856,10.485,7.6339,10.998,21.313,20.42,21.29,19.538,21.767
69.65,69.527,70.642,71.299,70.525,44.943,47.296,43.404,44.868,46.57,35.717,35.546,39.054,37.439,37.975,96.985,94.686,97.735,96.592,96.936,45.286,41.919,43.009,43.563,44.775,13.067,15.89,16.488,13.424,11.295,63.466,62.486,59.903,63.042,63.313,66.835,64.308,65.153,64.71,65.249,105,103.6,103.07,102.33,105.26,46.897,46.039,45.44,46.592,46.885,8.5548,8.9137,7.9626,11.068,11.803,7.8374,10.412,8.0401,8.0182,10.493
95.189,96.792,99.51,95.186,98.681,57.206,61.185,61.009,57.294,62.879,58.414,57.642,57.243,55.692,56.831,85.869,84.76,86.362,84.346,86.655,15.117,15.115,17.6,13.914,18.214,22.824,23.255,21.988,22.165,25.402,63.869,64.626,65.735,66.213,63.372,65.248,63.717,63.864,63.525,68.345,94.26,97.55,96.143,99.518,97.89,64.782,60.954,65.025,59.908,60.929,27.431,27.443,27.68,28.02,27.707,36.313,39.581,39.197,35.826,36.297
112.22,112.44,109.77,113.35,109.47,66.795,66.536,69.22,66.731,70.015,63.54,64.463,61.101,63.835,63.302,58.368,55.875,57.698,58.132,55.648,19.369,20.944,20.568,17.967,17.362,50.668,46.146,51.529,48.165,51.281,89.838,92.678,93.271,94.026,93.922,93.014,93.69,95.782,93.582,94.67,69.91,74.496,72.216,69.369,70.378,43.8,39.628,43.738,41.356,40.691,52.509,53.613,52.638,53.554,51.619,51.139,51.538,52.771,49.115,47.609
93.316,93.424,95.559,94.1,96.734,45.929,44.464,45.506,40.624,44.123,59.331,58.821,56.998,60.24,56.396,79.015,77.106,73.665,78.988,78.132,46.202,45.227,47.491,47.142,49.41,28.101,29.226,31.43,31.196,28.299,62.176,59.811,61.25,61.337,62.754,101.73,101.1,101.79,100.88,102.29,80.655,80.81,80.919,83.248,79.565,30.409,26.81,30.827,29.63,26.768,55.986,51.521,50.218,54.04,53.005,25.186,25.714,24.542,21.808,22.901
97.185,97.842,97.108,96.119,96.899,27.868,24.554,24.137,22.872,22.554,34.773,34.901,38.263,35.246,36.657,90.157,89.186,84.393,88.1,87.436,77.105,76.551,79.421,75.251,77.195,16.776,15.376,16.356,16.918,14.485,80.493,76.721,78.872,76.823,78.334,102.23,100.53,102.85,100.86,103.64,89.952,94.721,93.248,92.427,90.388,48.321,46.619,45.869,48.546,47.779,69.895,69.965,68.475,70.325,70.747,12.388,12.401,16.603,16.916,16.485
92.531,92.225,92.888,95.983,91.366,4.8662,7.8479,8.772,5.8958,8.4712,7.6385,7.7691,4.1801,7.0558,5.0668,62.33,63.215,63.304,62.429,62.617,96.439,96.956,99.146,98.458,96.218,29.41,33.038,29.509,31.478,34.061,105.86,103.61,103.62,104.85,103.49,104.95,101.65,103.38,104.44,104.53,113.2,111,112.17,111.28,111.6,42.917,38.748,40.019,42.516,41.367,88.928,88.047,92.409,87.241,91.7,20.562,21.101,23.361,18.209,19.997
65.403,61.888,63.948,63.013,62.326,13.889,17.647,16.496,18.395,13.221,10.062,10.014,9.9762,10.3,10.816,60.971,59.674,60.227,63.971,61.378,101.88,101.79,103.63,102.9,101.65,18.291,21.769,18.174,20.399,22.468,98.937,97.019,96.41,97.688,96.433,104.83,103.66,102.61,103.74,101.65,99.411,97.764,97.49,97.595,95.234,30.362,25.403,30.93,29.877,27.841,109.58,108.76,111.26,113.29,113.43,11.594,10.749,15.3,13.95,12.691
51.008,51.013,48.818,49.384,51.04,31.309,28.992,28.297,29.379,31.923,22.524,26.295,25.958,24.49,22.49,31.371,34.042,33.338,31.323,32.895,72.767,75.071,71.238,71.996,74.781,9.0949,3.7995,3.3699,6.5177,4.1125,91.541,90.767,92.454,95.451,90.852,74.89,72.959,77.597,76.118,73.14,110.31,108.78,108.75,112.58,108.33,13.139,11.151,8.5055,12.127,8.1878,106.26,103.25,101.63,104.73,103.02,26.007,26.762,26.219,22.381,24.181
